index,score,text
836,6,홍콩에서 와서 달러 훔쳐갈 정도인데 북한은 왜 가만 있을까일부러 B급 감성을 연출한건지는 모르겠지만 차량 질주 장면이 난 이상하게 느껴짐부산행의 기억이 실제보다 좋게 생각되는건지 모르겠으나 부산행보다 못함
837,4,운전 영어를 꼭 배워야겠다고 생각이 드는 영화 
838,6,부산행 기대 하고 보면 실망하게 됨
839,3,부산행과의 세계관 공유 강동원 주조연들 연기 배낀 거 같지만 나름 괜찮은 액션씬까지 다 좋았으나 막바지에 억지 감동 불러 일으키는 슬로우 모션과 신파때문에 앞의 칭찬들이 무색해짐 한반도에 좀비 들러리
840,2,반도맥스 잘봤습니다황모탈의 추격과 한맥스 그리고 민정퓨리오사의 질주 잘감상했습니다
841,8,평점이 너무 안좋아서 걱정했는데 생각보다 재밌어서 2번 봤습니다 다만 내용적 스토리보다는 배우들이 아주 연기를 잘해서 생각보다 재밌게 본것 같네요
842,8,강동원이 다했다 레이싱느낌
843,8,인간이얼마나 잔인한지 느끼는영화
844,6,스토리가 넘 아쉽지만 동원님을 감상하는 걸로 모든것이 괜찮다
845,6,신파빼면 킬링타임으로 적절 근데 신파가 너무심하다
846,1,감독 이름 확실하게 기억했다가 다음에는 꼭 거르세요촬영을 어떻게 했는지 영화 보는 중간에 눈뽕(눈부심)을 몇 번 당했어요 총체적으로 이런 영화를 만들어낸 감독에게 욕을 한바가지 퍼부어 주고 싶네요 감상포인트 추
847,5,시원한 드라이빙 액션 절대 찌그러지지 않는 차 국산차의 위대함 서대위의 미모 끝 좀비영화 특유의 암울한 현실 속 상반 된 코믹성은 영화의 몰입감도 떨어트리고 현실성 또한 떨어트림강동원은 어떤 인물이고 거기에 왜 있
848,2,진짜 그 여자애가 “살고 싶으면 타세요”  “ 엄마 내가 데리러 왔어 “ 이 OOO 할때 영화관 나가고싶었다 CG도 너무 어색하면서 형편없고
849,6,말도 안되는거 몇개 빼고 액션신만 볼만
850,2,0점도 가능해야한다
851,7,기대안하고  봐서 그런지 재미있게 봤어요아쉬운점은 좀비영화인데 액션이 더 강조된 느낌이지만재밌었네요
852,2,전작이 염력 이때부터 알아봤어야 했는데  마지막  나올때  헛웃음밖에 안나옴루삥뽕
853,2,기대감을 갖고 보았지만 개연성 일도 없음 왜 부산행2인지 이해할 수 없었음 액션신은 그나마 볼만했고 역시나 차 액션신이 가장 볼만했음 정말 별로다 이정도는 아니지만 끝나고 공허함이 있음
854,1,역겨운 신파극에 개연성없는 스토리텔링 배역들의 잘못된 배치까지 초반에 있던 좋은 설정들은 다 어디로 날려먹고 이런 결과물이 탄생했는지 모르겠음   코로나 때문에 흥행하지 못한거라고 명예로운 죽음을 선택한 영화
855,2,아역배우 이외 배우들 연기력 너무 아쉬웠다CG가 티나서 두시간동안 눈도 불편하고뭔가 감동읗 짜내려는 억지 때문에 눈살찌푸려졌고 부산행이랑 이어진다는 부분이 아니였다면 안봤을텐데 오히려 웃음포인트가 있었다면마지막에
856,1,레전드평소 싫어하던 사람에게 추천할것처음으로 영화보면서 소름돋음
857,1,기대 안하고 봤는데도 재미없어요 
858,1,돈만 처바른 느낌 대사도 쫌 유치하고 역시 한국은 이런 삼류영화가 너무 많다;;;이거 보실바엔 따끈따끈한 국밥이나 드세요
859,1,댓글절대알바아니구요(애초에 경쟁작이없어서 반대알바쓸 영화가없음) 정말실망스럽습니다 신파에 쩔은영화고좀비영화인대 이영화에선 좀비는 그냥신파를위한도구로 전락했음강동원 매형이 죽을때 이 인물에대한 서사가없어서 안슬픔 권해
860,1,영화 개연성도 없고 연출도 쓰래기 각본도 쓰래기 전개에서 잘라먹기는 기본이고 중간중간 공감 못하는 행동 투성이에다 영화 주제도 제대로 못담으면서 쓸대없는 신파만 늘어놓는 양산형 수준낮은 영화 보지마세요 시간 아
861,10,난 재밌었는데 호불호가 많이 갈리는 듯
862,5,뻔한 내용과 뻔한 스토리
863,8,저는 기대 안 하고 봐서 그런지 너무 재미있었는데 강동원 배우님 얼굴도 잘생기고 무엇보다 서대위 역할 하신 분이 연기도 잘하시고 잘생기셔서 반하고 왔어용 한번씩 킬링타임 용으로 보시면 좋을거 같아요근데 스토
864,6,내용이 뭔지 잘 모르겠다 그냥 잔인하고 야만적이기만함 엄청 나빴냐면 그건 아니지만 아쉽긴 했다 부산행의 소스와 이런 배우들을 가지고 이런 영화를 만들었어야만 했나
865,1,연상호 감독은 천재다 이 드러운 기분을 말로 구체적으로 표현해낼수 없게 만들고 관객으로하여금 이 참담한 기분을 너도 느껴보라며 홍보하고 싶게 만든다
866,8,강동원님 얼굴에 별 다섯스토리 별 다섯매력적인 서 대위 캐릭터를 더 부각시켰음 좋았을 텐데 아쉬워요 연기력들은 다 좋았지만 마지막에 억지 감동으로 결말을 망쳤어요 일반적으로 슬로우모션 남발하는 영화치고 감동
867,10,재밌게 잘 봤습니다 여름용 오락영화로 제격 시간가는 줄 모르고 봤네요 배우님들 스탭분들 모두 고생하셨습니다
868,5,자동차 광고같다고 느껴지거나 좀비싸움 시킬때는 좀 역겹기도 했지만 배우들 연기는 괜찮았습니다
869,7,영화 잘 봤습니다 부산행 보다 더 재미있네요 기아 모하비 차가 탐나네요  
870,6,정말 영상도 좋고 긴장감도 좋지만 너무 억지 감동이여서 다른 사람들 한테는 추천 못할거 같아용 그래도 전 본거 후회하지 않습니다
871,2,돈 받으려고 씁니다 공백
872,6,별로예요 부산행보다 훨재미없어요
873,9,또 저만 재밌게 봤나요  저는 액션도 다양해서 재밌고 살짝 분노의 질주 같기는 했지만 그래도 스릴 넘치고 재밌었습니다하지만 후반부에서 조금 스토리 연계가 억지의 느낌이 있었지만 전체적으로 평하자면 재밌어
874,6,억지감동을 주려고 하니 지루했고 예측가능한 전개 좀비 영환데 긴장감 없음
875,8,딸이랑같이 보러갔는데 무섭다고 난리난리여름영화로 강추 
876,6,그럭저럭
877,7,분노의 질주
878,8,좀비영화가 아니라 자동차 영화인가 싶었고 부산행이랑 연관된 내용은 1도 없지만 재미있음
879,8,재밌게봤어요운전씬도 좋았고근데 너무 첨부터끝날때까지 슬픔을 강조해서 조금 아쉬움
880,8,매드맥스를 보는 듯한 느낌의 추격씬이 가장 인상적이었습니다재미있었어요
881,7,재미있게 잘 봤습니다 배우들의 연기는 최고였고 다만 조금 질질 끄는 게 아쉬웠어요 전형적인 약간의 억지 감동은 빼주셨으면 더 좋지 않았을까
882,4,저렇게 훌륭한 배우들 데려다가 이딴 스토리밖에 못 만들어낸 감독도 재주다 갑작스런 신파에서 실소가 터져나온다아역들도 연기 잘하던데 감독 창피한 줄 알아야한다
883,6,가볍게 보기에는 볼만함냉정하게 665점이 가장 어울림
884,10,호불호가 많이 갈리던데 저는 괜찮았습니다일단 강동원이 잘생겼고 액션도 나쁘지 않았어요개인적으로 부산행보다 좀비보단 사람들이 더 무섭네요
885,2,똥영화그이하 그이상도 아님
886,1,1 평점 11점 드리고싶은데 10점만점이라 1점드림2 스릴넘치는 자동차 액션(차는 총보다 강하다)3 저세상 웃음포인트 (누군가는 웃겠)4 인터스텔라 급 가족애 (바로앞에서 따라오던 좀비도 사랑의 힘에 
887,10,재밌게 봐썽요 액션 좋아요
888,8,잘봤습니다강동원 넘나 멋져요
889,10,이레랑 강동원 넘 멋있으
890,8,1편보다는 못하지만 평점보다는 재밌음
891,8,좀비10%  레이싱 85% 기타 클리셰 5%좀비가 등장하는 분노의 질주
892,10,저는 진짜 재밌게 봤어요 특히 평소 봽지 못했던 배우분들이 많이 나오셨는데 그분들의 연기력이 너무 소름돋았어요 이번 영화를 통해 그분들의 행보를 기대합니다 정말 멋있었습니다
893,10,평점낮고 별로라해서 기대안했는데 너무 재밌게 봤음 그리고 그 첫째딸이 이영화에서 제일 멋있게나옴 BB
894,10,모하비사야겠습니다
895,1,보는내내 왜이리짜증이강동원배우 연기가 아까워요
896,1,바이오 하자드  1편인줄 물론 영화말고 게임 자동차 씬 요즘 비디오 게임도 그정도 영상은 안나옴 코로나라서 특수효과예산 줄인거임
897,10,난 재밌게 봤음
898,10,리뷰가 별로 라서 망설이다 보게 된 영화 영상미도 좋고 배우님들 연기도 좋고 아역 연기도 좋았어요 국내 영화도 헐리웃 못지 않게 발전 했단 생각이 들었네요한국 영화 화이팅
899,8,강동원 얼굴이 개연성이었다
900,9,난 정말 재미있게봤는데 그냥재밌어서 집중해서봤음
901,6,사실 강동원 얼굴보러 간거라 만족
902,10,평이 이렇게 낮을 정도로 못 볼만 하진 않아요 전 나름 재밌게 봤습니다
903,1,부산행은 우리일상에서 일어날수도있는 현실감이라도 있는데 반도는 레이싱경주 보는줄싹다 CG 도배해서 현실감 아예없고 영화니깐 그러려니하는데 너무했다
904,1,좀비를 세트로 쓴 신파극  마지막 진짜 짜증나네 이게 무슨 7점인지
905,10,코로나로 인해 맘고생하셨을텐데 저는 쫄깃쫄깃하게 잘 보았습니다  아역 이예원 님과 구교환 님 연기가 너무 인상깊었어요
906,10,코로나로 인해 맘고생하셨을텐데 저는 쫄깃쫄깃하게 잘 보았습니다  아역 이예원 님과 구교환 님 연기가 너무 인상깊었어요
907,10,알바들 열심히 1점으로 깎아내리노 그리고 강동원 잘생겼다는 글에 유달리 비공쳐박는거보니 한남들 열폭 한번 오지게 하나보네 느그 빻은 면상 거울로 확인이나 해라 그리고 여기에 또 한남들 거리면서 비
908,8,분노의질주+매드맥스 느낌처음에 외국인 아저씨 허접한연기시작으로 지루할것예상했는데 후반갈수록 괜찮았음 이정현 모성애연기에 감동받았음이정도 좀비영화면 색다르게 잘봤다
909,8,생존자들끼리 싸우네;; 내용은 별로지만 잘만듬
910,8,부산행 보지 않고 기대도 안하고 봐서 그런지 모르겠는데 재미있었고 무엇보다 다만악에 비해 훨씬 재미있고 스토리 개연성이 있음
911,10,강동원 얼굴 보다감동 먹음 마음 따땃하네 다른 배우가 했음감동이 없었을 듯
912,9,참치오피피에이 보러 간 건데 역시 참치형 
913,1,심각하다 한국 문화산업 근 몇년동안 계속 죽어간다
914,1,돈주고 봤어요 위로좀 해주세용
915,4,감독에 뇌구조가 의심스럽다  신파만 없었어도 올해 최고에 영화인데 구지 신파를 고집한 이유를 정신이 나간건지 
916,4,부산행의 좀비를 기대하지마세요 여기선 그냥 신파의 들러리일 뿐
917,1,부산행이랑 같은 감독이라는게 믿기지가 않아요
918,1,한국영화의 클리셰란 클리셰는 죄다 넣은 영화
919,2,그런데 부산행1에선 마지막장면에선 살아남은배우분들이 2에선 변경됨 뭔상황임  정말 제작비아깜
920,1,에바임 보지마셈 진짜젤재미없음제블보짐
921,1,이게무슨내돈
922,1,이게 영화냐 시이디디디이발
923,1,0점없음 네이버에 처음 평점 남겨봄 확실히 강동원은 다작하다 대작하나 얻어걸리는거지 작품 고르는눈 1도없네 차라리 부산행 후편이 살아있다여서 최후 저항선 부산에서부터 연합군꾸려서 서울에 생존해있는 애들 구하
924,2,평이 좋지 않지만 와이프가 강동원 때문에 보고 싶다고 해서 봤는데 역시 걸러야 되는 영화라고 생각했다 만화같은 비현실적이고 비논리적인 상황이 많아서 몰입하기 좋지않은 영화였다
925,6,관람평이 제일 재미나요
926,2,너네도 뒷광고하냐 모하비 뭔데
927,1,반정도 도로가 나와 반도인가요
928,6,잼나게 봤으나 스토리구성심리적 몰입도가떨어져 아쉽넹
929,9,병맛의 끝
930,10,역시 강동원이다 강동원의 모습은 변함이 없다강동원 엑션 연기와 비주얼이 최고임
931,10,강동원 얼굴로 충분함
932,1,여자애들 첫등장때부터 뛰쳐나가고 싶었지만 꾹 참고 봤다 근데 RC카 장면은 진짜 못보겠어서 화장실 다녀왔는데 아직도 모하비타고 추격전하고 있더라 2시간동안 좀비랑 몇분이나 싸웠냐 그냥 매드맥스:더 코리아 만들지 왠
933,10,우선 강동원 잘생겼고 강동원 잘생김 그리고 막 재미없다고하는데 난 재미있었는데 그냥 B급 C급 영화로 편하게 보기 좋음 난 재밌었음
934,6,그냥 볼만해요갠적으로 부산행이 더 재미있었던것 같아요
935,1,감독의 한계가 바로 나와버리죠
936,1,암걸린다 보지마라인생 최악의 영화
937,6,강동원 때문에 기대했으나  조연들과의 조화가 잘 어우러진건지  크게 주연의 느낌은 못받음와중 이정현 연기 넘 오랫만에 했나자동차 액션씬이 가장 기억에 남는다는 리뷰
938,6,강동원 만 믿고 보는 영화     추석  명절  때 단골 영화
939,6,모하비광고보고나온느낌
940,10,친구랑 보러 갔는데요 별로라시는 분이 많아서 그냥 기대 없이 봤어요 그런데 전 생각보다 진짜 진짜 재밌게 봤어요 제가 전문가는 아니라서 뭐라 말하기는 좀 그렇지만 일단 저는 괜찮게 봤어요 개인적으로 전 사망하
