score,text
8,원더우먼이 모든걸 커버함 등장할때의 배경음악 너무나 좋음 신의 한수임그리고 알프레드역의 제레미 아이언스 넘 멋찜!!!솔직히 영화가 이리 평을 깍을정도는 아닌데 이 정도면 그냥 무난할 뜻너무 눈높이가 높아졌을 뿐..
10,JLA 팬에게는 축복같은 영화. 쭈욱 그 자취를 따라온 팬에게는 축제의 현장. 원작의 맛을 잘 살린 잭 스나이더.
6,"짜짱, 짬뽕 따로 먹을때는 맛이 기가 막혔는데....짬짜면 맛은 왜이래?역시 짬짜면은 마블반점이 최고~"
10,이렇게 혹평할 영화는 아니다. 디씨가 급하지만 않았어도 더 좋았을 영화. 급전개가 영화에 크게 또는 작게 영향을 미쳤다...너무 아쉬운 영화
10,재밌게 봤습니다.개인적으로 이 영화를 보기전에 맨오브스틸을 보시는걸 추천합니다. 맨오브스틸을 안본 상태에서 그저 소문만 듣고 보기에는 이해하기에도 어려울뿐더러 재미없다고 느끼실수도 있을것 같습니다.앞으로 나올 dc의...
8,슈퍼맨과배트맨의화해장면이너무어이없지만  재이는있다 원더우먼갤가돗짧은분량으로 기대만땅이다
9,러닝타임이 길지만 지루하진 않고 볼거리도 적당하고 재미나게 봤음
10,최고다 브금도 액션도ㅎㅎ개인적으로 어벤져스보다 재밌는듯  꼭보셈 연기소름
10,화해하는장면은 진심 어이없었는데음악은 최고 하지만 엄마이름이 같아사 화해하는...ㅋ7점대 영화는 아닌것같아서 10점줍니다ㅋㅋㅋ
10,재미만 있네~ 스토리도 좋고 다 좋구만~ 네이버평점보고 괜히 볼까말까 고민했네~ 후편이 기대된다!!
10,보는내내 매우 재밌었고 다음편이 기다려집니다^-^
10,내년에 개봉예정인 원더우먼이 빨리 보고싶어네요 배트맨대 슈퍼맨 완전 재밌어요
10,두시간 반 동안 숨죽이면서 봤어요 재밌어요^^
10,영화의 스토리의 긴장감이 정말ㄷㄷ.. 주인공들 액션도 좋고 연기두 잘함
10,초반에는 약간 지루한듯 했으나 점점 갈수록 재밌어지고 영상미도 멋있었어요 아 그리고 음악들도 너무 좋았습니다
10,그냥 말이 필요없네요 추천합니다
10,영상미와 마지막 전투신만으로도 표 값은 확실히 하네여
10,시간 가는줄 모르고 재밌게 봤는데.. 평점이 생각보다 낮네요.. 이상허다
10,완전 꿀잼ㅠㅠ 기대이상이고 슈퍼맨이 살아 있기를 기도함ㅠ
10,"일단 사운드 트랙이 환상이고, 전투신이 박진감 만점, 전반부는 좀  지루하고 스토리 엉성한 부분도 있으나 저스티스 리그로 가기위한 도입부라고 생각하면.... 결론은....이 영화  재밌다."
8,고래싸움에 원더우먼이 주인공. 캬~ 표현 딱이네요.. 우리 시크 배트맨을.. 약간 뚱뚱한 바보로 ..만든것 빼고는.. 무난. 화면이  지나치게 이쁘고.. 전체적으로 자동차 CF 느낌.
7,개연성이 없다고 하는 분들은 브루스 웨인에 대해서 잘 모르는 분들이라고 생각이들어요. 개인적으로 웨인의 심적 변화는 충분히 공감이 갑니다
9,분명 걸작은 아니었다.다만 어릴때부터 좋아했던 배트맨과 슈퍼맨을동시에 볼 수 있음에 감사할따름
9,평점의 양극화가 왜이리 심하노.... 원더우먼이 갑이다. 예전엔 없던 칼과 방패.... 팔찌는 정말 어마무시하더이다... 예전에 티비에서는 총알만 막던데 여기선 눈깔레이저도 막는 엄청난 위력... 신기한건 그 열을 ...
9,자꾸 놀란형님꺼랑 비교하지마.. 이거 다른 세계관이잖어? 자꾸 까는데 원작 만화들 싹 보고와 근데 번역은 개망이지 양심이 있으면 후딱 다시 작업해 http://www.nocutnews.co.kr/news/456735...
10,영화본사람들은 공감하겠지만 너무 많은 이야기를 담으려해서 불편했음.. 떡밥뿌리는거좋은데.. 좀 적당히뿌리지 너무 시도때도없이뿌려서 집중해보다가 확 깸.. 개연성이런건 뭐 액션 sf 히어로영화니깐...에이지오브울트론정...
8,둘의 화해가 좀 더 설득력이 있었다면 더 좋은 영화가 되지 않았을까??
10,정말 재밌게 봤어요 개인적으로 어벤져스보다 훨씬 나은거 같아요
10,개꿀잼!! Ost는 아직도 귀에 맴몬다잉
10,벌써 두시간이 흘러버렸네 진짜 꿀잼
10,"마지막에 진짜 엄청나다..   벤에플렉의 배트맨은 성공적이였고, 슈퍼맨과의 대결은  최고였다"
10,지금 극장가서 영화를 보라고 한다면 당연히 이걸 봐야지
10,저스티스리그로 가자~~~
10,제가 보기에는 조금 오글오글한게 있었네여.다른 분들은 어떤지 궁금하네요
10,재밌게 봤습니다. 볼만한 영화라고 생각되는데 안좋은 평들이 많네요..이제 시작인데...원더우먼 기대해 봅니다.
10,재밌기만 하구만 다들 재미세포가 죽었나?
9,액션 분위기 다 재밌었네요
10,원더우먼은 사랑입니다. ♥
10,개봉전 최고의 기대작이었다가 평점과 후기를 봐서 기대안하고 봤는대 최고의 히어로물이었다. 잼없다는 애들은 진짜 제대로 봤는지 의문이네
10,원더우먼 짱짱쎄다ㅎㅎㅎ
9,Cg도 좋고 내용진행도 좋지만 끝으로 갈 수록 신속한 진행에 처음보는 사람은 물음표를 계속 던지게 만들어 기대감보다는 이해불가라는 느낌으로 다가온다
10,"초반부터 흥미진진하고 웅장한 효과음과 액션씬에 쩐다는 소리밖에 안나왔다 진짜.. 살짝 스토리 개연성이 부족했지만 그것 마저 액션씬으로 보완됬고, 평작은 아니고 그 이상인 작품이다 진짜 재밌게 봤다 곧있음 나올 수어사..."
9,Ost 좋았구 액션도 좋았다본인들이 너무 기대하거나 이해 못한거 아닌가?
10,솔직하게 DC원작은 접하지 않으면 영화가 재미없을 것이다.그렇지만 난 원작들을 알고 있기 때문에 10점을 줄것이다.난 재미있게 봤음
8,12세 이상 관람가입니다.  이정도면 볼만합니다.다들 수준이 높으시네요!
10,싸움씬이나 광활한 장면들은 진짜 잘만들었더라 그래픽이 진짜 후덜덜;;
10,누가 재미없고 막장 전개라고 했냐? 맨오브 스틸 다크나이트 시리즈만 봐도 좆잼 이라고 자부할수 있다. 어밴져스도 캐릭터 모르는 상태에서 보면 재밌냐? 액션 쩐다 필견이다 필견 다음 시리즈가 기대된다.
10,아 진심 재밌음 ㅜㅜ 퇴근하고 바로 보러갔는데 이건 정말 기대이상의 영화랄까??ㅠ
10,화해의 전개가 조금 빠른 부분이 있긴 하지만지금 평점 보다는 상당히 재미있다고 생각하네여8점 중반에 느낌인데 의아하네여
10,스토리성을 떠나서 액션신은 지렷다... 마지막전투에서 뱉맨이 찌끄레기여서 뒷심이약햇지만 전반적으 스토리도 최악이라는 후기에 비하면 매끄러웟고 긴러닝타임에도 불구하고 몰입할만했음
10,원더우먼의 존재감이 진짜 대박 ㅋㅋ
10,지나친 악성댓글 때문에 눈살이 찌푸려진다 ㅡ.ㅡ
8,"어벤져스가 9점 이상으로 시작된 평점 란과 동일한 곳 맞죠,,??나는 둘다 그냥 히어로물로 문제없이본거같으넫 ,,,"
10,가벼운 오락영화들만 보다가 적응이 안될뻔했는데 두 영웅 배틀뜰때부터 아주 흥미진진 주먹 꽉쥐고 보게되네요
10,시작부터 마지막까지 꽤나 인상적이게 봤습니다
10,이런건 극장에서 보ㅏ줘야 제맛
10,우와..원더우던 역할 맡은여주인공 진심 매력쩔..
10,그냥 대박ㅋㅋㅋ 가자 저스티스리그!!
10,재미있어요
9,스토리를 이해하고 봐 스토리도 이해안하고 니네들이 찐따지 근데 변역 ㅋㅋㅋㅋ
10,정말 재밌게 봤음. 스케일이 큰걸 좋아해서 그런지 아주 만족스러웠음.
10,"난 개인적으로 재미있게 봤다. 배트맨 역시 머리가 좋구나..! 원더우먼, 배트맨 캐스팅 굳!! 슈퍼맨이 발릴줄은..여하튼 난 재미있게 봤다. 플스3 저스티스 갓스 어몽엇스에 뭔 캐릭들이 이리도 많나 했더니만 이거였구..."
10,아직 시작이라 이야기가 부족한점이 있으나 히어로영화를 좋아하는 이를 깊게 몰입하게 만들기엔 충분한 영화
8,"하도 평점이 쓰래기라서 기대도 안하고봤다. 하지만 생각보다는 재미있었다. 굳이 비교하자면 어벤져스2보다는 재미있었다. 하지만 그렇다고 꿀잼은 아니다. 억지로 편집한 흔적이 보였고,  영화가 늘어지는 경향도  강했다...."
10,슈퍼맨 사망.. 사람들 운다
10,"디씨 팬으로서 일단 10점...그러나 영화의 분위기,아이디어,연기는 최고지만 긴 영화를 억지로 줄여놓은 느낌이나 디알못들이 보기엔 너무 어려운 느낌..."
10,배트맨 슈퍼맨 원더우먼을 한 영화에서 본다는 것 자체가 행운이지ㅎㅎ
10,와 여기 평 너무하네ㅋㅋ 이거 보고 기대 안했는데 졸잼임 안봤으면 후회할뻔 함
1,대체 무슨영화인지 너무 억지스럽고 대실망입니다.무슨내용인지 이해도안되고 왜 싸우는지도 모르겟고 도통알수없는 영화임
1,악평이 많은이유 ; 노잼
7,액션이랑 OST는 좋았다. 다만 어이가 없었을 뿐이다. 그래도 벤 에플렉과 갤 가돗의 연기는 좋았다.
1,잭 스나이더 감독 하차해라 제발
1,심각하다.... 제작비가 진심 아까울 지경 배우들도 불쌍ㅡㅡ작가는 각성하라!
6,"소문난 잔치에 먹을꺼 없다더니.. 내가 크립토나이트 가지고 장난 칠 줄 알았지만,, 액션 말고는 너무 억지스럽고 유치하기까지.."
10,역시 기대이상으로 재밌게 봤다 이런 영화들은 영화관에서 큰 스크린과 큰 사운드로 즐기는게 제 맛
1,진짜 오랜만이다 이렇게 재미없는 영화
8,보셔야 합니다. 볼 수 밖에 없구요. 하지만 영화가 기대에 만족하시리란 보장은 없어요. 하지만 보실 수 밖에 없을 겁니다.
1,별한개도 아까운 영화.엉성한 스토리에 현란한 컴퓨터 그래픽.할리우드의 기술만 보여준 영화.정말 갑작스런 원더우먼 짱!!1시간동안 2번 존 아주 재미없는 영화 평정은 알바생들이 준건가?
1,초반에 너무많은 떡밤을 풀어놓아 재미없고 둘이열나게 싸우다 급화해는모니 ? 아정말 dc가 심혈을 기울었을텐데 감독이 개망침 제발 다른시리즈는 감독바꾸길..
6,말해봐요... 나 한테 왜 그랬어요?...
9,"DC를 처음 봤다면, 마블과 정반대 분위기에 아마 실망하는 사람들이 많을 것임. DC 특유의 어둡고 묵직함, 뭔가 메세지를 전달하려는 분위기 등. 영화는 전체적으로 좋았음. 다만 하나의 영화에 너무 많은 내용을 집어..."
7,"나쁘진 않았는데 스토리 전개상으로는 ,,,스포는 안하고 걍 좀 스토리가 억지스러운 감이 있다... 그래도 나름 볼만했음 액션분야는..? 대박나기를."
9,액션도 마음에 들고 스토리도 나쁘지 않습니다.
8,"좋은 재료를 가지고 감독이 잘 못버무린 느낌임 ... 일단 배트맨골수 팬으로써 벤애플렉 연기와 분위기가 의외로 잘어울렸음 ,  배트맨 보는 재미로 봤지만 DC세계관 잘모르시는 분들이나 남친이 보자고해서 끌려온 여성분..."
7,일단 조금이라도 더 재밋게보려면 맨오브스틸 필수.
9,후반부에 급작스런 전개 빼곤 좋았다 너무 많은걸 담으려한듯... 그리고 원더우먼 갤가돗 이 주인공아님? 개간지
9,두시간반짜리 맛보기 영화아쉬운 번역 아쉬운 씨지그러나 앞으로를 기대한다는 마음으로 보면 재밌습니다!
8,죽창... 죽창하나면 너도한방 나도한방..
10,와 나름 재밋던뎅 원더우먼 졸멋!! 배트맨도!! ㅋㅋ 다음편 기대된다 정말
10,돈을 쳐발랐다는게 이런거임ㅋ
6,"확장판으로 봤는데, 악명만큼 나쁜 영화는 아닙니다. 분위기랑 ost, 벤 애플렉의 배트맨은 역대급입니다. 개인적으로는 히어로 영화 중 가장 좋아하는데 스토리가 구멍이 있다보니 자신있게 추천은 못 하겠네요. 평점은 사..."
10,원더우먼의 등장과 어마무시한 스케일만으로도 차고 넘친다..
10,‘마사’가 변곡점이 된다는점에서 대차게 까이던데 브루스는 엄마와 아빠를 지키지못해서 히어로까지 자처한 인간인데 그 트라우마를 이해못하니 까고앉앗지. 슈퍼맨의 마사를 지킴으로서 자신의 응어리를 풀 수 잇는 기회가된셈이...
10,무진장 재밌는데 평점 왜그래?
10,잭스나이더의 액션 표현은 그 누구도 흉내내지 못한다.
10,가장 중후하고 무게감 있는 히어로무비의 교향곡. 감독이 미장센을 통해 계속해서 전달하고 있는 캐릭터 내면의 고뇌와 갈등을 이해한다면 두 히어로의 화해의 동기가 충분히 합당하다는 것을 인정하게 된다.
1,와 진짜 재미없다 진정한 시대의 망작
3,이런 소재로 이렇게 지루하게 만드는 것도 재능 ㄷㄷ
1,ㅋㅋㅋㅋ 이 쓰레기 영화를 번역가 잘못으로 만들어jQuery22409378207837880603_1532954620188?? 이건 초딩이 번역해도 개연성 없는건 똑같아
1,급전개에 뒤죽박죽이고 ㅋㅋ 자막도 개떡같음 ㅋㅋ 거기서 왜 원더우먼이 나와?
2,한스짐머랑 정키의 소름돋는 음악들빼곤볼거없음
6,눈뽕은 오지게 줬지만 스토리와 전개는 말아먹었다...
3,한스짐머 빼고 다 접어라
10,"이거 재평가 받아야 된다고 봄. 다시 보니까 너무 재밌다. 난해하다는 평들이 많던데,  다시....다시 보니까....다크한 분위기의 히어로 영화를 정말 잘만들었다 스케일도 크고. 마블쪽 히어로물에 익숙해져서 평점이 ..."
10,평점이 뭐이리 낫지 재밌는영화였는데 평점 올리자
10,네이버 평점 믿는 편인데 그 평점에 의하면 7점 초중반은 됩니다. 8은 안되고. 전개만 좀 빠르다면 좋았을 것 같네요. 평점이 평가절하되서 10점주고 갑니다.
1,긴 러닝타임이 무색한 영화. 대한민국 드라마보는줄?
8,감독판으로 봤습니다. 느금마사만 빼면 완벽한 영화.
9,"생각보다 드라마로서도 좋았고, 액션 또한 아주 재미있게 봤습니다. CG 범벅 광고같은 에이지오브 울트론은 보다가 조금씩 졸았는데, 저는 DC 쪽인가봅니다."
8,흥미진진하고 재미있는 영화~~~
8,굿!너무너무너무 재밌었습니다
10,데드풀 번역자가 자막 만들었음 좋았을텐데ㅠㅠ
1,돈아까운영화였어요ㅠㅠ
10,희대의 불쌍한 영화.   느금마사 물타기로 실패했다.   툭까놓고 말해서 그냥 좆문가질 안하고 생각없는 일반인이 보면 그냥 재밌는 영화다.   액션은 마블따위 발톱의 때만큼도 안될정도로 엄청나니까.   어벤져스2나 ...
