score,text
6,그냥동원님 보러 가시면 좋습니다. 부산행과는 완전히 다른 영화에요.
6,강동원은 여전히 잘생겼지만부산행이 백배는 잼있음
7,강동원배우와 이정현배우의 열연이빛난영ㅎㆍ다~화끈한 자동차씬도 여름에 잘어울렸어요
6,스토리를 기대해선 안되고초반에 질질 끌다가 갑자기 내용전개되다허무하게 끝납니다차량액션 말고는 볼게 없었네요
8,살아있다보다 재밌어요
6,과거 부산행 속편 정도로밖에 점수를 더 주기는 쉽지 않을 것 같습니다 괴물도 1차버전하고 똑같은 상황이고 그냥 그저 그러네요
2,
1,그냥..집에서 넷플릭스 오리지널 보는게 훨~씬 났습니다. 감상평 쓸때 감상포인트는 무조건 하나를 추천해야 하네요 하...없는데..그냥안 본 눈 사요~ㅜㅜ
1,좀비들이 슬퍼하는 강동원을 기다려줍니다...ㅎ
1,영화 관람 전 재미없다는 평을 너무 많이 들어서 기대감이 0에 수렴한 체 영화를 봐서 그런지 영화 후반부까지는 나름 재미있게 봤습니다. 물론 전형적인 한국영화의 특징들이 나오지만 눈뜨고 못봐줄 정도는 아닙니다. 하지...
1,분명히 부산행도 평작이지 명작이 아니었는데.. 반도 보고나서 다시 보니까 쌉명작 같아보임.. 반도는 진짜 어지간한 졸작을 뛰어넘는 씹졸작이다. 7광구가 떠오른다. 이딴거 만들고 잘만들었다고 자기최면 속에 살아갈 감독...
1,별점 알바들 썼나? 정말 돈아까운 영화때리고 부수고 질질 짜고 스토리는 없고 연관성 없고 오랜만에 영화보러 갔는데 영화같지 않은 영화 보고 왔네
1,연상호 감독의 수준이 매우 낮다는 것을 알고있기에 영화를 보기전에 큰기대를 하지 않았는데 혹시나했더니 역시나였다. 이딴 감독한테 투자하는 투자사들은 제정신인가?
1,부산행 만들었었잖아요..ㅠ잘 할 수 있었잖아요..ㅠ신파는 왜 넣는건가요..  아!!!!
1,반도를 보고나서 살아있음에 감사했다.
1,진짜 이런스토리로 이런 배우를 섭외해서 촬영을 강행한 자체가 문제임어느정도는 개연성이라도 있어야지 원...화면에사 배우는 다 우는데 상영관에서 다들 아 뭐야 하면서 어이없다 웃던데.. 집중도 안되고 이해도 안되고 에...
1,"이런 영화, 솔직히 너무 창피합니다"
1,개 재미없음 진짜로..평점 3점대가 잘 어울리는 영화임 ㅋㅋ절대 보지마세요거의 자동차 PPL 수준으로 액션씬 찍고 말도 안되는 억지전개의 연속에 전형적인 한국식 눈물짜내기 장면들까지 환장의 콜라보~~~ 부산행 5프로...
1,헬기소리 존나큰데 거기는 좀비 하나도 안가더라구요
1,자살하려고 맘먹은 이정현이 갑자기 살고싶어서 뛰어나왔을때 나도 극장을 뛰어나왔어야 했다....
1,코로나한테 감사해라  똥 막작으로 백만 넘겼으니 무료영화로 나와도 안보는게  답
1,"매드맥스와 분노의 질주를 어설프게 짜깁기한 차량 액션씬에,스토리는 전개는 개연성이 전혀 없는,아니 전개란 표현도 아깝습니다.이전 '염력'의 악몽으로 볼까를 망설였습니다만,역시나입니다."
2,"하...개봉날 알바들이 평점9점이상으로올려논거보고보러갔다가 영화중간에 실소나올정도로 어색하고 손이오그라들고...암튼전체적으로 유치찬란하다액션cg는 어색하고, 부산역에비할수없다"
1,역대 최악 영화..억지 감동..빤한 시나리오..연기자들의 연기력..코로나의 심각한 시기에 대한민국을 바이러스의 쓰레기로 몬..전체적으로 최악의 영화..부산행2편이라 봤는데..그 감독의 영화가  맞는지 의심스럽다.
1,할말을 잃었네요.. 휴...
1,어젠대요 애인이랑 이 영화보고 나와서 커피 한잔 먹고 중간에 화장실 갔다오니까 애인이 없어졌음..톡으로 애인이 마지막 영화 잘 골랐다고 하더군요 OO 잣됐음~~ 아아 ㅈㄱㅌ ㅇㅎ 정말!!!!
1,평점중에 “카체이싱” 이라는 단어 들어가는 평점들은 전부 알바입니다ㅋ일반 관객들이 누가 차 추격씬을 “카체이싱”이라고 언급합니까ㅋ “카체이싱”들어가있는 평점들 다 찾아보세요 ㅋ다 10점 만점 줬습니다ㅋ댓글알바예시에 ...
1,"매드맥스에 좀비추가한거랑 신파 뿐, 수출될까봐 두렵다. 수출되면 아우 쪽팔려"
1,아니 씨발 대사 존나오글거려서 못보겠어요
6,하루는 지나봐야 알바인지 아닌지를 알 수 있다.
2,10점알바 오지네 cg덩어리구만
1,"부산행을 맥일려고 만든영화, 길가든 사람중 아무나 이영활 찍어도 이 보다 나쁠순 없다."
1,살아있다보다 못할줄 몰랐다. 살아있다보다 재밌다는거 다 알바들임 진짜로.
1,돈과 시간이 흘러넘치시는 분들에거 추천!
8,재밌기만하구만. ~~ 하도 재미없다해서 안보려다 봤는데...코로나로 집에만 있어서  니들이 영화를 너무많이봐서 그래...다들   평론가냐?  ㅋ 난 잼나게봤다.배우님들 졸고생 했겠더만.. 잘봤습니다.
8,"평이 하도 안조아 기대안했는데 재밌게봤음. 강동원, 이정현. 아역들 다 연기잘했음. 그렇게 욕먹을 영화아님."
8,
2,별 반도 아까워요오요오묘요오
3,눈물을 너무 쥐어 짜내려하면 오히려 눈살이 찌푸러진다
1,기대안하고 봤는데도 대실망....개연성 하나도 없고 이해안되는 상황도 많음. 작은 소리에도 민감한 좀비들이 왜 헬기소리엔 반응을 안할까?? 차는 왜 주인공 차만 튼튼할까??? 김노인이라는 인물도 억지로 만든 느낌이고...
1,국산차가 그렇게 단단한줄 몰랐다 분노의 질주 보는줄...  좀비영화가 아니라 좀비 나오는영화다  심하네
1,소리에 민감하다며 좀비들 헬기소리엔 다 쫄아서 도망갔냐? ㅋㅋㅋ
7,밀도 높은 카 체이싱에 실린 허술한 서사.
1,일해라 알바! 평점 올려야지!
1,카트라이더 보는줄알았어요
1,부산행 후작품이라고 해서 그래도 기대했는데 정말 부산행을 거론하기에도 아까운 작품입니다... 웬만하면 영화 재밌게 보는데 반도는 정말 아니네요.. 여러분의 시간과 돈을 지켜드리기 위해 평점 남깁니다.. 영화본 후 소...
6,그냥 킬링타임용으로 보는...  스토리중요하게 생각하는사람은보지마셈 ㅋ.. 스토리.연계성 흠..좀 무.. 그리고 좀비가짜인거너무티남..
1,기대한 만큼 실망도 크다. 이것은 좀비영화가 아니다. 단점은 신파가 너무 심합니다. 도가 지나칠 정도로!!!! 게다가 너무 너무 CG로 떡칠!! 특히 차량씬! 처음에 오~ 하고 보다가 다 CG로만 처리하니까 감정이입...
1,좀비영화보면서 이렇게 긴박감이 없긴처음임 내용도 엄청뻔하고 차량액션씬 볼때는 웃음만나오더라 감정팔이 장면은 어찌나 많던지 ㄷ
1,레이싱액션은 괜찮았는데 감독이 좀비영화라는걸 잊은듯 마지막 10분 신파는 진짜 보기힘들었음
1,내가 왜 이걸  보고있나 자괴감이 든다
1,자동차 추격씩 빡!!총격씬 빡!!액션씬 빡!!뭐가 엄청 많은데도 스릴이 왜 전혀없지?엄청 긴장감주려고 노력한거같은데긴장감이 1도없음그나마 연기가 나음애들도 저런 오그라드는 대사를 저정도로 소화할정도면 선방한거지그리고...
1,확실히 최근 본 영화중에 제일 재미없고 지루했음; 하품 겁나하고 마지막 억지눈물.. 이거보단 강철비2가 훨씬 재밌슴다 ㅋㅋ
4,죄송하지만 영화비가 아깝네요.정말 실망했어요
8,저는 재밋게본거같아요 아주재미없지는않네요
3,shshshshshshshshshshshshshshsh
5,그저그런영화
6,와 뭐지? 후반은 장르가 바뀌네....
4,
5,킬링타임용으로 괜찮
8,좀비 및 연출이 아주 뛰어나네요. 대부분 흥미진진했으나...화려한 액션씬에도 중간중간 지루한 부분이 좀 있는게 아쉬웠네요.그래도 몇개월만에 영화봐서 좋았어요.
7,호불호가 갈리는거 같긴한데 킬링타임용으로 재밌게 봄.
9,전편보다는 아쉬웠지만 볼만했음..
9,"애들과 주인공 남,여 많이 멋있음 앤딩이 좀 많이 느끼하고 그래도 재미있음 자동차씬 끝내줌..."
6,그냥 억지감동아니면 볼만한듯
4,그냥 그래요...배우님들 아깝다 ㅜㅜ
8,풀스 게임 하는 것 같아요 깜짝 놀랫지만 마지막에 ㅎㅎ 하게끝나서 좋쿠먼유 이정현 머리는 아무나 소화 못 할것 같아요
1,초반에는 재미있는데 계속 볼 수록 좀비들은 안보이고 살아있다가 더 재미있다 개노잼 돈 아깝다 스토리는 0점 부산행이 흥해서 그런지 부산행이 더 재미있음
10,보면서 느낀점은 재밌긴해요 추격장면도 재밌습니다. 세상이 저리변하면 사람은 어디까지 미치는가를 볼수있었고ㅋㅋ 근데 재밌고다좋은데 너무기대를 크게했나봐요ㅎㅎ전갠적으로 부산행이조금더 좋았던것같네요ㅎㅎ 구교환님 연기잘하셨...
8,강동원 나오면 평타이상은 한다
10,개봉하자마자 본 입장으로서 굉장히 재밌고 몰입있게 보았습니다 ㅎㅎ 구교환배우를 알게되어서 정말 좋았고 혹평이 많던데 아쉬운 부분도 있었지만 스토리도 참신하고 재밌게 봤습니다!!
9,저는 괜찮게봤습니다
8,재밌게 봤습니다. 강동원 잘 생겼어여
4,Soso  4년후  기대하고봤는데
10,재밌습니다 한국영화 많이 발전했네요 지루할 틈 없이 순식간에 끝났네요 이정현 너무 예뻐요
8,볼만해요 강동원 멋있어요
1,너무 슬프게도 재밌는 영화가 안해서 봤어요.. ㅜ
10,오랜만에 재밌게 보았지만 마지막에 감정 짜내는 거 너무 시름 ㅠㅠ
8,이번년도에 본 영화 중 젤 재밌었어요
10,"재난영화 너무 좋아하고 부산행 후속이라길래 기대는 하고 있었는데 꽤 재밌었고, 좀비 액션보다는 카 체이싱이 눈에 띄지만 4년이 지나 좀비에 대해서 잘 알고 있으니 뭔가 좀비를 놀리는 느낌이 재밌었어요. 이레가 너무 ..."
8,감상깊게잘보았습니다
7,기대안하고봐서 전 솔직히 괜찮았는데.. 여긴 평이 다 낮네요! 그럭저럭 재밌게 봤어요~ 물론 부산행 생각하면....ㅎ (생략)
6,"반도를 보고 난 솔직후기는 실망 실망 실망입나다, 영화는 비쥬얼도 중요하지만 시나리오와 연기, 스토리의 전개, 앞뒤 전개의 당위성 등이 잘 버무러져서 묵직한 메시지를 전달할때 관객은 전율과 감동, 만족감을 느낍니다...."
9,말그대로 액션영화 입니다. 스토리보다는 액션 위주로 보았을 때 눈이 즐거웠습니다.
10,우리커플은 아주 재밋게 봄. 근데 평점테러 무엇? 노이해
8,자동차 액션이 정말 볼만했음
7,무난무난한 킬링타임용 추천 영화
6,흠... 카액션에서 볼만하다하셧는대...전...카액션 나오명 뚝!! 끈어지던대요...부산행보다CG 딸려요...매드맥스를 3일밤낮으로 잠안재우고 보여주고싶을정도내요...어설픈 그래픽에서 흐름이 끈겨서하...암튼 전체는...
10,킬링타임용으로 잼게 봤어요
5,딱 ~~~` 반더도말고 반이네...이 제작비에 ....부산행2라는 타이틀에...초딩이 연출을 했나보네..질질 끌고 억지 감동과 억지 개연성....부산행2가 아니면 보지 않았을 영화
10,내가본 한국영화중 원탑이였다 지렸다 그냥
2,아니 부산행도 잼있진 않았어 걍 한국최초 좀비영화다 보니 신기했던거지 진부함 그 자체였음 애초에 좀비라는 장르는 액션으로 연출하면 안되는 장르인데 걍 탈장르 한듯 액션으로 갈려면 화려함 보단 잔인함으로 가야 맞는거 ...
10,영상미 좋았는데 연기력 아쉬운건 잘 모르겠음 할리우드 영화도 영상미 좋은데 스토리 아쉬운건 많아서 감안하고 재밌게 봤음 후회 안함
10,액션과 감동이 굉장히 높고 재미있었습니다~강동원과 이정현의 연기가 정말 한 작품이었습니다.너무 잘보고 갑니다~^^
10,기대없이 봤는데 압도적인 액션에 완전 몰입하고 왔네요~ 추천 강하게 들어갑니다!!
8,아무 생각 없이 시간 떼우면서 즐기기 괜찮음
10,굿굿 재밌습니다ㅋㅋㅋ
8,"좀비보다 인간이 더 무섭다는 진실. 나 혼자 죽을 수 없다는 이기심과, 나 혼자 살 수 없다는 이타심이 모두 투영된 영화."
7,반도 재밌다ㅡ공감 vs 노잼이다ㅡ비공
9,평점이 뭐가 이렇게 낮아? 나름 긴장감있게 연출 되었음. 마지막부분에 감동호흡이 좀 깁니다. 감독님. 그 부분만 빼고 재미있게 봤습니다.
1,오글거리는 클리셰 대잔치. 좀비도 어색함.
10,강동원얼굴 너무 재밌어요 보는내내 가슴이 뜁니다
1,부산행◀?반도◀?살아있다부산행”반도”못따라 가지만 살아있다보다는 낮다.
1,원래실력은 이건데 부산행이 운빨이였던걸로
1,염력 때도 그러더니 앞으로 이 감독의 작품은 무조건 거른다!!
3,부산행에 비해서 아쉽긴하네요 악역들의 연기는 인상 깊었습니다 김민재씨나 구교환씨도 그렇고 강동원씨의 연기도 나쁘지.않았다 생각합니다 워낙 비주얼이 좋아서그런지..내용은 솔직히 좀 오그라드는 장면도있었고억지감동이 티가...
2,좀 긴 자동차 광고를 본 기분
1,"살고 싶으면 타릍 포함한 클리셰의 극치. 이게 나라면 감독은 더 이상 영화를 찍으면 안 된다. 그냥 수준에, 능력에 맞게 국산 에니메이션만 찍길 죽을 때까지. 염력이랑 반도로 투자자들이 많이 속아줬다."
1,서울역 부산행을 이어서 이런 후속은 예상못했다.... 우리나라영화는 돈들이면 돈들일수록 문제가많네
1,하하하....죄송합니다 너무 재미가 없어요...
10,킬링타임용으로 좋습니다
10,다들 재미없다그러는데 나는 엄청 재미있었음ㅇㅇ부산행은 좀더 좀비영화다!! 라고 한다면 반도는 액션영화이지만 세계관을 부산행과 공유한다! 하는 영화라고 생각하는데 보면서 부산행은 생각이 안날정도로 재미있었다.그냥 액션...
10,재밌음 스릴 만점 별점이 낮아 아쉬움
10,평점이 하두 안좋아서 기대 안하고 봤는데 괜챦은데? 얼마나 눈들이 높으면 평론가보다 평점을 더 안좋게 주냐? 자동차 액션 cg는 좀 어설푸지만 8점은 됨. 평점 좀 올려줄려고 10점 준다
